time,mousex,mousey,inittarget,harvtarget,intrial,targetx,targety,blockvar
141130,710,308,0,0,1,720,200,2
141143,710,308,0,0,1,720,200,2
141157,709,329,0,0,1,720,200,2
141170,708,356,0,0,1,720,200,2
141184,708,381,0,0,1,720,200,2
141197,708,419,0,0,1,720,200,2
141210,708,431,0,0,1,720,200,2
141223,708,431,0,0,1,720,200,2
141237,709,449,0,0,1,720,200,2
141250,712,467,0,0,1,720,200,2
141263,716,485,0,0,1,720,200,2
141277,719,500,0,0,1,720,200,2
141290,721,506,0,0,1,720,200,2
141303,724,518,0,0,1,720,200,2
141317,726,530,0,0,1,720,200,2
141332,727,537,0,0,1,720,200,2
141344,729,547,0,0,1,720,200,2
141356,729,550,0,0,1,720,200,2
141371,730,556,1,0,1,720,200,2
141384,731,559,1,0,1,720,200,2
141398,731,564,1,0,1,720,200,2
141412,732,567,1,0,1,720,200,2
141424,732,570,1,0,1,720,200,2
141437,733,573,1,0,1,720,200,2
141450,734,577,1,0,1,720,200,2
141464,734,578,1,0,1,720,200,2
141481,734,581,1,0,1,720,200,2
141490,734,581,1,0,1,720,200,2
141507,735,583,1,0,1,720,200,2
141521,735,585,1,0,1,720,200,2
141533,735,586,1,0,1,720,200,2
141547,735,586,1,0,1,720,200,2
141561,735,586,1,0,1,720,200,2
141572,735,586,1,0,1,720,200,2
141587,735,586,1,0,1,720,200,2
141599,735,586,1,0,1,720,200,2
141614,735,586,1,0,1,720,200,2
141627,735,586,1,0,1,720,200,2
141639,735,586,1,0,1,720,200,2
141652,735,586,1,0,1,720,200,2
141667,735,586,1,0,1,720,200,2
141681,735,586,1,0,1,720,200,2
141693,735,586,1,0,1,720,200,2
141706,735,586,1,0,1,720,200,2
141719,735,586,1,0,1,720,200,2
141733,735,586,1,0,1,720,200,2
141746,735,586,1,0,1,720,200,2
141759,735,586,1,0,1,720,200,2
141774,735,586,1,0,1,720,200,2
141787,735,586,1,0,1,720,200,2
141800,735,586,1,0,1,720,200,2
141813,735,586,1,0,1,720,200,2
141827,735,586,1,0,1,720,200,2
141839,735,586,1,0,1,720,200,2
141852,735,586,1,0,1,720,200,2
141866,735,586,1,0,1,720,200,2
141882,735,586,1,0,1,720,200,2
141893,735,586,1,0,1,720,200,2
141906,735,586,1,0,1,720,200,2
141919,735,586,1,0,1,720,200,2
141933,735,586,1,0,1,720,200,2
141947,735,586,1,0,1,720,200,2
141961,735,586,1,0,1,720,200,2
141973,735,586,1,0,1,720,200,2
141987,735,586,1,0,1,720,200,2
142000,735,586,1,0,1,720,200,2
142013,735,586,1,0,1,720,200,2
142027,735,586,1,0,1,720,200,2
142039,735,586,1,0,1,720,200,2
142053,735,586,1,0,1,720,200,2
142067,735,586,1,0,1,720,200,2
142080,735,586,1,0,1,720,200,2
142093,735,586,1,0,1,720,200,2
142106,735,586,1,0,1,720,200,2
142119,735,586,1,0,1,720,200,2
142133,735,586,1,0,1,720,200,2
142147,735,586,1,0,1,720,200,2
142159,735,586,1,0,1,720,200,2
142172,735,586,1,0,1,720,200,2
142186,735,586,1,0,1,720,200,2
142200,735,586,1,0,1,720,200,2
142213,735,586,1,0,1,720,200,2
142227,735,586,1,0,1,720,200,2
142239,735,586,1,0,1,720,200,2
142252,735,586,1,0,1,720,200,2
142267,735,586,1,0,1,720,200,2
142281,735,586,1,0,1,720,200,2
142294,735,586,1,0,1,720,200,2
142306,735,586,1,0,1,720,200,2
142319,735,586,1,0,1,720,200,2
142333,735,586,1,0,1,720,200,2
142347,735,586,1,0,1,720,200,2
142359,735,586,1,0,1,720,200,2
142373,735,586,1,0,1,720,200,2
142388,735,586,1,0,1,720,200,2
142400,735,586,1,0,1,720,200,2
142414,735,586,1,0,1,720,200,2
142428,735,586,1,0,1,720,200,2
142439,735,586,1,0,1,720,200,2
142452,735,586,1,0,1,720,200,2
142466,735,586,1,0,1,720,200,2
142481,735,586,1,0,1,720,200,2
142493,735,586,1,0,1,720,200,2
142506,735,586,1,0,1,720,200,2
142519,735,586,1,0,1,720,200,2
142533,735,586,1,0,1,720,200,2
142546,735,586,1,0,1,720,200,2
142559,735,586,1,0,1,720,200,2
142573,735,586,1,0,1,720,200,2
142586,735,586,1,0,1,720,200,2
142600,735,586,1,0,1,720,200,2
142614,735,586,1,0,1,720,200,2
142627,735,586,1,0,1,720,200,2
142640,735,586,1,0,1,720,200,2
142653,735,586,1,0,1,720,200,2
142666,735,586,1,0,1,720,200,2
142680,735,586,1,0,1,720,200,2
142694,735,586,1,0,1,720,200,2
142706,735,586,1,0,1,720,200,2
142718,735,586,1,0,1,720,200,2
142733,735,586,1,0,1,720,200,2
142746,735,586,1,0,1,720,200,2
142759,735,586,1,0,1,720,200,2
142774,735,585,1,0,1,720,200,2
142788,735,581,1,0,1,720,200,2
142801,735,566,1,0,1,720,200,2
142817,737,543,0,0,1,720,200,2
142835,737,543,0,0,1,720,200,2
142851,739,479,0,0,1,720,200,2
142866,739,453,0,0,1,720,200,2
142880,739,407,0,0,1,720,200,2
142894,739,382,0,0,1,720,200,2
142910,739,341,0,0,1,720,200,2
142922,739,318,0,0,1,720,200,2
142938,739,318,0,0,1,720,200,2
142955,737,293,0,0,1,720,200,2
142971,735,264,0,0,1,720,200,2
142988,735,255,0,0,1,720,200,2
143004,734,240,0,1,1,720,200,2
143021,733,228,0,1,1,720,200,2
143036,733,220,0,1,1,720,200,2
143051,733,211,0,1,1,720,200,2
143065,732,197,0,1,1,720,200,2
143078,732,194,0,1,1,720,200,2
143090,732,194,0,1,1,720,200,2
143104,731,190,0,1,1,720,200,2
143118,730,187,0,1,1,720,200,2
143133,730,184,0,1,1,720,200,2
143149,730,184,0,1,1,720,200,2
143163,728,182,0,1,1,720,200,2
143178,728,180,0,1,1,720,200,2
143194,728,179,0,1,1,720,200,2
143207,728,179,0,1,1,720,200,2
143221,727,178,0,1,1,720,200,2
143235,727,178,0,1,1,720,200,2
143250,727,178,0,1,1,720,200,2
143260,726,177,0,1,1,720,200,2
143274,726,177,0,1,1,720,200,2
143288,726,177,0,1,1,720,200,2
143301,726,177,0,1,1,720,200,2
143315,726,177,0,1,1,720,200,2
143325,725,177,0,1,1,720,200,2
143340,725,177,0,1,1,720,200,2
143353,723,179,0,1,1,720,200,2
143366,721,184,0,1,1,720,200,2
143380,715,199,0,1,1,720,200,2
143394,710,211,0,1,1,720,200,2
143407,705,224,0,1,1,720,200,2
143421,703,230,0,1,1,720,200,2
143434,687,278,0,0,1,720,200,2
143448,685,288,0,0,1,720,200,2
143461,682,307,0,0,1,720,200,2
143473,681,317,0,0,1,720,200,2
143487,680,338,0,0,1,720,200,2
143500,680,349,0,0,1,720,200,2
143515,680,369,0,0,1,720,200,2
143529,680,381,0,0,1,720,200,2
143540,680,405,0,0,1,720,200,2
143553,680,417,0,0,1,720,200,2
143567,685,449,0,0,1,720,200,2
143582,688,461,0,0,1,720,200,2
143594,693,480,0,0,1,720,200,2
143608,696,488,0,0,1,720,200,2
143620,700,503,0,0,1,720,200,2
143634,702,511,0,0,1,720,200,2
143649,705,525,0,0,1,720,200,2
143661,706,537,0,0,1,720,200,2
143674,708,542,0,0,1,720,200,2
143689,708,545,0,0,1,720,200,2
143701,710,555,1,0,1,720,200,2
143715,711,561,1,0,1,720,200,2
143729,712,567,1,0,1,720,200,2
143742,714,573,1,0,1,720,200,2
143755,714,573,1,0,1,720,200,2
143768,714,574,1,0,1,720,200,2
143782,715,577,1,0,1,720,200,2
143795,715,580,1,0,1,720,200,2
143809,716,581,1,0,1,720,200,2
143823,717,583,1,0,1,720,200,2
143835,717,584,1,0,1,720,200,2
143847,717,585,1,0,1,720,200,2
143863,718,586,1,0,1,720,200,2
143875,718,587,1,0,1,720,200,2
143888,718,588,1,0,1,720,200,2
143902,718,588,1,0,1,720,200,2
143916,718,589,1,0,1,720,200,2
143930,718,590,1,0,1,720,200,2
143943,718,590,1,0,1,720,200,2
143955,718,590,1,0,1,720,200,2
143969,718,590,1,0,1,720,200,2
143982,718,590,1,0,1,720,200,2
143997,718,590,1,0,1,720,200,2
144010,718,590,1,0,1,720,200,2
144022,718,590,1,0,1,720,200,2
144035,718,590,1,0,1,720,200,2
144049,718,590,1,0,1,720,200,2
144064,718,590,1,0,1,720,200,2
144075,718,590,1,0,1,720,200,2
144088,718,590,1,0,1,720,200,2
144101,718,590,1,0,1,720,200,2
144116,718,590,1,0,1,720,200,2
144130,718,590,1,0,1,720,200,2
144143,718,590,1,0,1,720,200,2
144558,718,590,1,0,0,720,200,2
144571,718,590,1,0,0,720,200,2
144585,718,590,1,0,0,720,200,2
144599,718,590,1,0,0,720,200,2
144612,718,590,1,0,0,720,200,2
144625,718,590,1,0,0,720,200,2
144638,718,590,1,0,0,720,200,2
144650,718,590,1,0,0,720,200,2
144664,718,590,1,0,0,720,200,2
144678,718,590,1,0,0,720,200,2
144691,718,590,1,0,0,720,200,2
144704,718,590,1,0,0,720,200,2
144717,718,590,1,0,0,720,200,2
144731,718,590,1,0,0,720,200,2
144745,718,590,1,0,0,720,200,2
144757,718,590,1,0,0,720,200,2
144771,718,590,1,0,0,720,200,2
144785,718,590,1,0,0,720,200,2
144798,718,590,1,0,0,720,200,2
144810,718,590,1,0,0,720,200,2
144823,718,590,1,0,0,720,200,2
144838,718,590,1,0,0,720,200,2
144851,718,590,1,0,0,720,200,2
144864,718,590,1,0,0,720,200,2
144879,718,590,1,0,0,720,200,2
144890,718,590,1,0,0,720,200,2
144904,718,590,1,0,0,720,200,2
144918,718,590,1,0,0,720,200,2
144934,718,590,1,0,0,720,200,2
144945,718,590,1,0,0,720,200,2
144957,718,590,1,0,0,720,200,2
144970,718,590,1,0,0,720,200,2
144984,718,590,1,0,0,720,200,2
144998,718,590,1,0,0,720,200,2
145011,718,590,1,0,0,720,200,2
145024,718,590,1,0,0,720,200,2
145038,718,590,1,0,0,720,200,2
145052,718,590,1,0,0,720,200,2
145064,718,590,1,0,0,720,200,2
145078,718,590,1,0,0,720,200,2
145090,718,590,1,0,0,720,200,2
145104,718,590,1,0,0,720,200,2
145118,718,590,1,0,0,720,200,2
145132,718,590,1,0,0,720,200,2
145146,718,590,1,0,0,720,200,2
145157,718,590,1,0,0,720,200,2
145170,718,590,1,0,0,720,200,2
145186,718,590,1,0,0,720,200,2
145198,718,590,1,0,0,720,200,2
145211,718,590,1,0,0,720,200,2
145224,718,590,1,0,0,720,200,2
145238,718,590,1,0,0,720,200,2
145252,718,590,1,0,0,720,200,2
145265,718,590,1,0,0,720,200,2
145278,718,590,1,0,0,720,200,2
145291,718,590,1,0,0,720,200,2
145305,718,590,1,0,0,720,200,2
145318,718,590,1,0,0,720,200,2
145332,718,590,1,0,0,720,200,2
145344,718,590,1,0,0,720,200,2
145358,718,590,1,0,0,720,200,2
145371,718,590,1,0,0,720,200,2
145385,718,590,1,0,0,720,200,2
145398,718,590,1,0,0,720,200,2
145411,718,590,1,0,0,720,200,2
145424,718,590,1,0,0,720,200,2
145438,718,590,1,0,0,720,200,2
145452,718,590,1,0,0,720,200,2
145464,718,590,1,0,0,720,200,2
145479,718,590,1,0,0,720,200,2
145491,718,590,1,0,0,720,200,2
145505,718,590,1,0,0,720,200,2
145517,718,590,1,0,0,720,200,2
145531,718,590,1,0,0,720,200,2
145546,718,590,1,0,0,720,200,2
145558,718,590,1,0,0,720,200,2
145570,718,590,1,0,0,720,200,2
145586,718,590,1,0,0,720,200,2
145599,718,590,1,0,0,720,200,2
145611,718,590,1,0,0,720,200,2
145625,718,590,1,0,0,720,200,2
145638,718,590,1,0,0,720,200,2
145652,718,590,1,0,0,720,200,2
145665,718,590,1,0,0,720,200,2
145679,718,590,1,0,0,720,200,2
145692,718,590,1,0,0,720,200,2
145704,718,590,1,0,0,720,200,2
145719,718,590,1,0,0,720,200,2
145731,718,590,1,0,0,720,200,2
145745,718,590,1,0,0,720,200,2
145757,718,590,1,0,0,720,200,2
145771,718,590,1,0,0,720,200,2
145786,718,590,1,0,0,720,200,2
145799,718,590,1,0,0,720,200,2
145811,718,590,1,0,0,720,200,2
145826,718,590,1,0,0,720,200,2
145837,718,590,1,0,0,720,200,2
145851,718,590,1,0,0,720,200,2
145864,718,590,1,0,0,720,200,2
145878,718,590,1,0,0,720,200,2
145890,718,590,1,0,0,720,200,2
145904,718,590,1,0,0,720,200,2
145919,718,590,1,0,0,720,200,2
145932,718,590,1,0,0,720,200,2
145944,718,590,1,0,0,720,200,2
145957,718,590,1,0,0,720,200,2
145970,718,590,1,0,0,720,200,2
145984,718,590,1,0,0,720,200,2
145999,718,590,1,0,0,720,200,2
146011,718,590,1,0,0,720,200,2
146024,718,590,1,0,0,720,200,2
146038,718,590,1,0,0,720,200,2
146052,718,590,1,0,0,720,200,2
146064,718,590,1,0,0,720,200,2
146078,718,590,1,0,0,720,200,2
146092,718,590,1,0,0,720,200,2
146105,718,590,1,0,0,720,200,2
146119,718,590,1,0,0,720,200,2
146133,718,590,1,0,0,720,200,2
146144,718,590,1,0,0,720,200,2
146159,718,590,1,0,0,720,200,2
146171,718,590,1,0,0,720,200,2
146185,718,590,1,0,0,720,200,2
146198,718,590,1,0,0,720,200,2
146212,718,590,1,0,0,720,200,2
146226,718,590,1,0,0,720,200,2
146237,718,590,1,0,0,720,200,2
146252,718,590,1,0,0,720,200,2
146266,718,590,1,0,0,720,200,2
146278,718,590,1,0,0,720,200,2
146291,718,590,1,0,0,720,200,2
146304,718,590,1,0,0,720,200,2
146319,718,590,1,0,0,720,200,2
146333,718,590,1,0,0,720,200,2
146344,718,590,1,0,0,720,200,2
146358,718,590,1,0,0,720,200,2
146372,718,590,1,0,0,720,200,2
146384,718,590,1,0,0,720,200,2
146397,718,590,1,0,0,720,200,2
146413,718,590,1,0,0,720,200,2
146426,718,590,1,0,0,720,200,2
146438,718,590,1,0,0,720,200,2
146452,718,590,1,0,0,720,200,2
146464,718,590,1,0,0,720,200,2
146479,718,590,1,0,0,720,200,2
146490,718,590,1,0,0,720,200,2
146504,718,590,1,0,0,720,200,2
146518,718,590,1,0,0,720,200,2
146531,718,590,1,0,0,720,200,2
146544,718,590,1,0,0,720,200,2
146557,718,590,1,0,0,720,200,2
146571,718,590,1,0,1,720,200,2
146585,718,590,1,0,1,720,200,2
146599,718,590,1,0,1,720,200,2
146612,718,590,1,0,1,720,200,2
146625,718,590,1,0,1,720,200,2
146638,718,590,1,0,1,720,200,2
146651,718,590,1,0,1,720,200,2
146664,718,590,1,0,1,720,200,2
146678,718,590,1,0,1,720,200,2
146693,718,590,1,0,1,720,200,2
146705,718,590,1,0,1,720,200,2
146718,718,590,1,0,1,720,200,2
146732,718,590,1,0,1,720,200,2
146745,718,590,1,0,1,720,200,2
146758,718,590,1,0,1,720,200,2
146770,718,590,1,0,1,720,200,2
146785,718,590,1,0,1,720,200,2
146799,718,590,1,0,1,720,200,2
146811,718,590,1,0,1,720,200,2
146826,718,590,1,0,1,720,200,2
146838,718,590,1,0,1,720,200,2
146852,718,590,1,0,1,720,200,2
146866,718,590,1,0,1,720,200,2
146878,718,590,1,0,1,720,200,2
146891,718,590,1,0,1,720,200,2
146905,718,590,1,0,1,720,200,2
146917,718,590,1,0,1,720,200,2
146933,718,590,1,0,1,720,200,2
146945,718,590,1,0,1,720,200,2
146958,718,590,1,0,1,720,200,2
146973,718,590,1,0,1,720,200,2
146986,718,590,1,0,1,720,200,2
147000,718,590,1,0,1,720,200,2
147013,718,590,1,0,1,720,200,2
147025,718,590,1,0,1,720,200,2
147039,718,590,1,0,1,720,200,2
147052,718,590,1,0,1,720,200,2
147067,718,590,1,0,1,720,200,2
147079,718,590,1,0,1,720,200,2
147092,718,590,1,0,1,720,200,2
147105,718,590,1,0,1,720,200,2
147119,718,590,1,0,1,720,200,2
147132,718,590,1,0,1,720,200,2
147147,718,590,1,0,1,720,200,2
147159,718,590,1,0,1,720,200,2
147172,718,590,1,0,1,720,200,2
147185,718,590,1,0,1,720,200,2
147198,718,590,1,0,1,720,200,2
147213,718,590,1,0,1,720,200,2
147226,718,590,1,0,1,720,200,2
147238,718,590,1,0,1,720,200,2
147252,718,589,1,0,1,720,200,2
147267,720,586,1,0,1,720,200,2
147283,722,582,1,0,1,720,200,2
147292,729,566,1,0,1,720,200,2
147306,734,552,0,0,1,720,200,2
147319,736,543,0,0,1,720,200,2
147334,736,543,0,0,1,720,200,2
147345,742,503,0,0,1,720,200,2
147359,742,503,0,0,1,720,200,2
147374,743,493,0,0,1,720,200,2
147384,745,470,0,0,1,720,200,2
147399,747,446,0,0,1,720,200,2
147414,748,426,0,0,1,720,200,2
147426,748,395,0,0,1,720,200,2
147438,749,385,0,0,1,720,200,2
147450,749,385,0,0,1,720,200,2
147465,749,354,0,0,1,720,200,2
147479,749,345,0,0,1,720,200,2
147492,749,323,0,0,1,720,200,2
147505,749,314,0,0,1,720,200,2
147519,748,295,0,0,1,720,200,2
147532,747,287,0,0,1,720,200,2
147544,745,264,0,0,1,720,200,2
147560,744,254,0,0,1,720,200,2
147572,742,244,0,1,1,720,200,2
147585,742,240,0,1,1,720,200,2
147600,741,238,0,1,1,720,200,2
147612,741,234,0,1,1,720,200,2
147627,741,234,0,1,1,720,200,2
147640,740,232,0,1,1,720,200,2
147653,740,230,0,1,1,720,200,2
147667,740,228,0,1,1,720,200,2
147681,739,228,0,1,1,720,200,2
147694,739,227,0,1,1,720,200,2
147706,738,227,0,1,1,720,200,2
147720,738,226,0,1,1,720,200,2
147733,737,226,0,1,1,720,200,2
147747,737,226,0,1,1,720,200,2
147761,737,226,0,1,1,720,200,2
147776,736,226,0,1,1,720,200,2
147788,736,226,0,1,1,720,200,2
147800,735,226,0,1,1,720,200,2
147814,735,226,0,1,1,720,200,2
147828,734,226,0,1,1,720,200,2
147840,733,226,0,1,1,720,200,2
147852,729,235,0,1,1,720,200,2
147867,726,240,0,1,1,720,200,2
147882,724,245,0,1,1,720,200,2
147892,720,257,0,0,1,720,200,2
147906,715,271,0,0,1,720,200,2
147919,712,286,0,0,1,720,200,2
147934,708,312,0,0,1,720,200,2
147948,704,345,0,0,1,720,200,2
147960,703,364,0,0,1,720,200,2
147974,703,364,0,0,1,720,200,2
147988,702,405,0,0,1,720,200,2
148000,702,448,0,0,1,720,200,2
148013,702,475,0,0,1,720,200,2
148027,705,519,0,0,1,720,200,2
148039,709,541,0,0,1,720,200,2
148054,710,549,0,0,1,720,200,2
148067,715,564,1,0,1,720,200,2
148082,716,568,1,0,1,720,200,2
148094,719,577,1,0,1,720,200,2
148106,720,581,1,0,1,720,200,2
148121,723,588,1,0,1,720,200,2
148134,724,590,1,0,1,720,200,2
148149,724,594,1,0,1,720,200,2
148160,725,598,1,0,1,720,200,2
148174,726,599,1,0,1,720,200,2
148188,727,602,1,0,1,720,200,2
148200,727,606,1,0,1,720,200,2
148215,728,607,1,0,1,720,200,2
148228,729,610,1,0,1,720,200,2
148240,729,612,1,0,1,720,200,2
148253,730,616,1,0,1,720,200,2
148267,731,617,1,0,1,720,200,2
148282,731,619,1,0,1,720,200,2
148292,732,620,1,0,1,720,200,2
148309,732,620,1,0,1,720,200,2
148320,732,620,1,0,1,720,200,2
148332,732,620,1,0,1,720,200,2
148347,732,620,1,0,1,720,200,2
148362,732,620,1,0,1,720,200,2
148375,732,620,1,0,1,720,200,2
148388,732,620,1,0,1,720,200,2
148401,732,620,1,0,1,720,200,2
148414,732,620,1,0,1,720,200,2
148429,732,620,1,0,1,720,200,2
148440,732,620,1,0,1,720,200,2
148454,732,620,1,0,1,720,200,2
148467,732,620,1,0,1,720,200,2
148481,732,620,1,0,1,720,200,2
148495,732,620,1,0,1,720,200,2
148506,732,620,1,0,1,720,200,2
148520,732,620,1,0,1,720,200,2
148534,732,620,1,0,1,720,200,2
148547,732,620,1,0,1,720,200,2
148560,732,620,1,0,1,720,200,2
148574,732,620,1,0,1,720,200,2
148587,732,620,1,0,1,720,200,2
148600,732,620,1,0,1,720,200,2
148614,732,620,1,0,1,720,200,2
148628,732,620,1,0,1,720,200,2
148640,732,620,1,0,1,720,200,2
148654,732,620,1,0,1,720,200,2
148667,732,620,1,0,1,720,200,2
148681,732,620,1,0,1,720,200,2
148694,732,620,1,0,1,720,200,2
148708,732,620,1,0,1,720,200,2
149122,732,620,1,0,0,720,200,2
149134,732,620,1,0,0,720,200,2
149148,732,620,1,0,0,720,200,2
149161,732,620,1,0,0,720,200,2
149175,732,620,1,0,0,720,200,2
149187,732,620,1,0,0,720,200,2
149201,732,620,1,0,0,720,200,2
149214,732,620,1,0,0,720,200,2
149227,732,620,1,0,0,720,200,2
149241,732,620,1,0,0,720,200,2
149254,732,620,1,0,0,720,200,2
149267,732,620,1,0,0,720,200,2
149280,732,620,1,0,0,720,200,2
149296,732,620,1,0,0,720,200,2
149307,732,620,1,0,0,720,200,2
149319,732,620,1,0,0,720,200,2
149333,732,620,1,0,0,720,200,2
149348,732,620,1,0,0,720,200,2
149360,732,620,1,0,0,720,200,2
149375,732,620,1,0,0,720,200,2
149388,732,620,1,0,0,720,200,2
149401,732,620,1,0,0,720,200,2
149414,732,620,1,0,0,720,200,2
149427,732,620,1,0,0,720,200,2
149440,732,620,1,0,0,720,200,2
149454,732,620,1,0,0,720,200,2
149467,732,620,1,0,0,720,200,2
149482,732,620,1,0,0,720,200,2
149495,732,620,1,0,0,720,200,2
149506,732,620,1,0,0,720,200,2
149520,732,620,1,0,0,720,200,2
149534,732,620,1,0,0,720,200,2
149548,732,620,1,0,0,720,200,2
149561,732,620,1,0,0,720,200,2
149575,732,620,1,0,0,720,200,2
149588,732,620,1,0,0,720,200,2
149601,732,620,1,0,0,720,200,2
149614,732,620,1,0,0,720,200,2
149627,732,620,1,0,0,720,200,2
149640,732,620,1,0,0,720,200,2
149654,732,620,1,0,0,720,200,2
149668,732,620,1,0,0,720,200,2
149682,732,620,1,0,0,720,200,2
149693,732,620,1,0,0,720,200,2
149708,732,620,1,0,0,720,200,2
149721,732,620,1,0,0,720,200,2
149734,732,620,1,0,0,720,200,2
149748,732,620,1,0,0,720,200,2
149761,732,620,1,0,0,720,200,2
149776,732,620,1,0,0,720,200,2
149787,732,620,1,0,0,720,200,2
149801,732,620,1,0,0,720,200,2
149814,732,620,1,0,0,720,200,2
149827,732,620,1,0,0,720,200,2
149840,732,620,1,0,0,720,200,2
149854,732,620,1,0,0,720,200,2
149868,732,620,1,0,0,720,200,2
149881,732,620,1,0,0,720,200,2
149894,732,620,1,0,0,720,200,2
149908,732,620,1,0,0,720,200,2
149921,732,620,1,0,0,720,200,2
149935,732,620,1,0,0,720,200,2
149949,732,620,1,0,0,720,200,2
149961,732,620,1,0,0,720,200,2
149974,732,620,1,0,0,720,200,2
149987,732,620,1,0,0,720,200,2
150001,732,620,1,0,0,720,200,2
150014,732,620,1,0,0,720,200,2
150028,732,620,1,0,0,720,200,2
150040,732,620,1,0,0,720,200,2
150054,732,620,1,0,0,720,200,2
150067,732,620,1,0,0,720,200,2
150082,732,620,1,0,0,720,200,2
150094,732,620,1,0,0,720,200,2
150107,732,620,1,0,0,720,200,2
150122,732,620,1,0,0,720,200,2
150135,732,620,1,0,0,720,200,2
150148,732,620,1,0,0,720,200,2
150160,732,620,1,0,0,720,200,2
150173,732,620,1,0,0,720,200,2
150187,732,620,1,0,0,720,200,2
150201,732,620,1,0,0,720,200,2
150215,732,620,1,0,0,720,200,2
150227,732,620,1,0,0,720,200,2
150240,732,620,1,0,0,720,200,2
150255,732,620,1,0,0,720,200,2
150268,732,620,1,0,0,720,200,2
150282,732,620,1,0,0,720,200,2
150294,732,620,1,0,0,720,200,2
150306,732,620,1,0,0,720,200,2
150321,732,620,1,0,0,720,200,2
150336,732,620,1,0,0,720,200,2
150348,732,620,1,0,0,720,200,2
150361,732,620,1,0,0,720,200,2
150375,732,620,1,0,0,720,200,2
150387,732,620,1,0,0,720,200,2
150402,732,620,1,0,0,720,200,2
150415,732,620,1,0,0,720,200,2
150428,732,620,1,0,0,720,200,2
150440,732,620,1,0,0,720,200,2
150454,732,620,1,0,0,720,200,2
150468,732,620,1,0,0,720,200,2
150482,732,620,1,0,0,720,200,2
150494,732,620,1,0,0,720,200,2
150508,732,620,1,0,0,720,200,2
150521,732,620,1,0,0,720,200,2
150535,732,620,1,0,0,720,200,2
150548,732,620,1,0,0,720,200,2
150561,732,620,1,0,0,720,200,2
150574,732,620,1,0,0,720,200,2
150588,732,620,1,0,0,720,200,2
150602,732,620,1,0,0,720,200,2
150615,732,620,1,0,0,720,200,2
150629,732,620,1,0,0,720,200,2
150641,732,620,1,0,0,720,200,2
150654,732,620,1,0,0,720,200,2
150669,732,620,1,0,0,720,200,2
150683,732,620,1,0,0,720,200,2
150694,732,620,1,0,0,720,200,2
150708,732,620,1,0,0,720,200,2
150722,732,620,1,0,0,720,200,2
150738,732,620,1,0,0,720,200,2
150752,732,620,1,0,0,720,200,2
150765,732,620,1,0,0,720,200,2
150778,732,620,1,0,0,720,200,2
150791,732,620,1,0,0,720,200,2
150804,732,620,1,0,0,720,200,2
150818,732,620,1,0,0,720,200,2
150831,732,620,1,0,0,720,200,2
150843,732,620,1,0,0,720,200,2
150856,732,620,1,0,0,720,200,2
150871,732,620,1,0,0,720,200,2
150885,732,620,1,0,0,720,200,2
150896,732,620,1,0,0,720,200,2
150911,732,620,1,0,0,720,200,2
150923,732,620,1,0,0,720,200,2
150937,732,620,1,0,0,720,200,2
150952,732,620,1,0,0,720,200,2
150965,732,620,1,0,0,720,200,2
150977,732,620,1,0,0,720,200,2
150990,732,620,1,0,0,720,200,2
151004,732,620,1,0,0,720,200,2
151018,732,620,1,0,0,720,200,2
151031,732,620,1,0,0,720,200,2
151044,732,620,1,0,0,720,200,2
151057,732,620,1,0,0,720,200,2
151070,732,620,1,0,0,720,200,2
151085,732,620,1,0,0,720,200,2
151098,732,620,1,0,0,720,200,2
151111,732,620,1,0,0,720,200,2
151124,732,620,1,0,1,720,200,2
151137,732,620,1,0,1,720,200,2
151151,732,620,1,0,1,720,200,2
151164,732,620,1,0,1,720,200,2
151178,732,620,1,0,1,720,200,2
151191,732,620,1,0,1,720,200,2
151204,732,620,1,0,1,720,200,2
151218,732,620,1,0,1,720,200,2
151232,732,620,1,0,1,720,200,2
151244,732,620,1,0,1,720,200,2
151257,732,620,1,0,1,720,200,2
151271,732,620,1,0,1,720,200,2
151285,732,620,1,0,1,720,200,2
151298,732,620,1,0,1,720,200,2
151311,732,620,1,0,1,720,200,2
151325,732,620,1,0,1,720,200,2
151337,732,620,1,0,1,720,200,2
151351,732,620,1,0,1,720,200,2
151365,732,620,1,0,1,720,200,2
151378,732,620,1,0,1,720,200,2
151390,732,620,1,0,1,720,200,2
151404,732,620,1,0,1,720,200,2
151417,732,620,1,0,1,720,200,2
151432,732,620,1,0,1,720,200,2
151444,732,620,1,0,1,720,200,2
151457,732,620,1,0,1,720,200,2
151471,732,620,1,0,1,720,200,2
151484,732,620,1,0,1,720,200,2
151498,732,620,1,0,1,720,200,2
151511,732,620,1,0,1,720,200,2
151523,732,620,1,0,1,720,200,2
151537,732,620,1,0,1,720,200,2
151551,732,620,1,0,1,720,200,2
151566,732,620,1,0,1,720,200,2
151577,732,620,1,0,1,720,200,2
151591,732,620,1,0,1,720,200,2
151604,732,620,1,0,1,720,200,2
151617,732,620,1,0,1,720,200,2
151630,732,620,1,0,1,720,200,2
151646,732,620,1,0,1,720,200,2
151657,732,620,1,0,1,720,200,2
151671,732,620,1,0,1,720,200,2
151686,732,620,1,0,1,720,200,2
151698,732,620,1,0,1,720,200,2
151711,732,620,1,0,1,720,200,2
151725,732,620,1,0,1,720,200,2
151737,732,620,1,0,1,720,200,2
151751,732,620,1,0,1,720,200,2
151763,732,618,1,0,1,720,200,2
